movie_id,title,production_year,votes,vote_mean,vote_sd,theat_gross_dollars,theat_last_date,role,count,count_male,mean_male,wmean_male,mean_age,wmean_age,count_female,status,bechdel_id,imdbid,year,bechdel_title,bechdel_test
139749,Child's Play 2,1990,30635,5.5,2.062,28501605,2016-08-02,actsin,18,14,0.777777777777778,0.616653441765605,32.3888888888889,32.5826184362787,4,mixed,4706,0099253,1990,Child's Play 2,3
139749,Child's Play 2,1990,30635,5.5,2.062,28501605,2016-08-02,writer,2,2,1,1,27,27,0,all male,4706,0099253,1990,Child's Play 2,3
139867,Children of a Lesser God,1986,11571,6.41,2.167,31853080,2016-08-02,actsin,16,7,0.4375,0.500803934084261,36.625,37.3583972981398,9,mixed,6954,0090830,1986,Children of a Lesser God,3
139867,Children of a Lesser God,1986,11571,6.41,2.167,31853080,2016-08-02,director,1,0,0,0,41,41,1,all female,6954,0090830,1986,Children of a Lesser God,3
139867,Children of a Lesser God,1986,11571,6.41,2.167,31853080,2016-08-02,writer,2,2,1,1,46,46,0,all male,6954,0090830,1986,Children of a Lesser God,3
139936,Children of Men,2006,355962,7.14,2.546,35286428,2007-03-11,actsin,34,22,0.647058823529412,0.705007760055324,43.0882352941176,42.54277296083,12,mixed,332,0206634,2006,Children of Men,3
139936,Children of Men,2006,355962,7.14,2.546,35286428,2007-03-11,director,1,1,1,1,45,45,0,all male,332,0206634,2006,Children of Men,3
139936,Children of Men,2006,355962,7.14,2.546,35286428,2007-03-11,writer,2,1,0.5,0.557506665975558,65.5,63.1422266950021,1,mixed,332,0206634,2006,Children of Men,3
139968,Children of the Corn,1984,33954,5.55,2.156,14568989,2016-08-02,actsin,12,10,0.833333333333333,0.754983846728527,29.5833333333333,31.9438251668111,2,mixed,5879,0087050,1984,Children of the Corn,3
139968,Children of the Corn,1984,33954,5.55,2.156,14568989,2016-08-02,director,1,1,1,1,33,33,0,all male,5879,0087050,1984,Children of the Corn,3
139968,Children of the Corn,1984,33954,5.55,2.156,14568989,2016-08-02,writer,1,1,1,1,37,37,0,all male,5879,0087050,1984,Children of the Corn,3
140523,Chinatown,1974,211734,7.38,2.563,29200000,2016-08-02,actsin,33,28,0.848484848484849,0.772897412482334,47.8787878787879,44.3828736673546,5,mixed,2237,0071315,1974,Chinatown,2
140523,Chinatown,1974,211734,7.38,2.563,29200000,2016-08-02,director,1,1,1,1,41,41,0,all male,2237,0071315,1974,Chinatown,2
140523,Chinatown,1974,211734,7.38,2.563,29200000,2016-08-02,writer,2,2,1,1,40.5,40.5,0,all male,2237,0071315,1974,Chinatown,2
140710,Chinjeolhan geumjassi,2005,52441,7.04,2.389,211667,2006-10-01,actsin,16,11,0.6875,0.663815110986669,37.5625,37.2423884821051,5,mixed,735,0451094,2005,Chinjeolhan geumjassi,3
140710,Chinjeolhan geumjassi,2005,52441,7.04,2.389,211667,2006-10-01,director,1,1,1,1,42,42,0,all male,735,0451094,2005,Chinjeolhan geumjassi,3
140710,Chinjeolhan geumjassi,2005,52441,7.04,2.389,211667,2006-10-01,writer,1,1,1,1,42,42,0,all male,735,0451094,2005,Chinjeolhan geumjassi,3
141114,Chloe,2009,55394,6.05,2.121,3074838,2010-07-11,actsin,12,4,0.333333333333333,0.415487460198002,35.4166666666667,41.2558965626491,8,mixed,1341,1352824,2009,Chloe,3
141114,Chloe,2009,55394,6.05,2.121,3074838,2010-07-11,director,1,1,1,1,49,49,0,all male,1341,1352824,2009,Chloe,3
141114,Chloe,2009,55394,6.05,2.121,3074838,2010-07-11,writer,2,0,0,0,47.5,47.2124666701222,2,all female,1341,1352824,2009,Chloe,3
141211,Chocolat,2000,148362,6.59,2.289,71509363,2016-08-02,actsin,16,9,0.5625,0.628178979029413,39.9375,39.2809429045384,7,mixed,854,0241303,2000,Chocolat,3
141211,Chocolat,2000,148362,6.59,2.289,71509363,2016-08-02,director,1,1,1,1,54,54,0,all male,854,0241303,2000,Chocolat,3
141211,Chocolat,2000,148362,6.59,2.289,71509363,2016-08-02,writer,1,0,0,0,36,36,1,all female,854,0241303,2000,Chocolat,3
142189,Christine,1983,49077,6.05,2.121,21200000,2016-08-02,actsin,20,16,0.8,0.780907657709303,38.05,32.5522615526676,4,mixed,455,0085333,1983,Christine,1
142189,Christine,1983,49077,6.05,2.121,21200000,2016-08-02,director,1,1,1,1,35,35,0,all male,455,0085333,1983,Christine,1
142189,Christine,1983,49077,6.05,2.121,21200000,2016-08-02,writer,2,2,1,1,35,35.1150133319511,0,all male,455,0085333,1983,Christine,1
142427,Christmas with the Kranks,2004,27225,5.5,2.267,73780539,2005-01-13,actsin,36,23,0.638888888888889,0.709797233706257,43.1944444444444,50.4863890887476,13,mixed,5968,0388419,2004,Christmas with the Kranks,3
142427,Christmas with the Kranks,2004,27225,5.5,2.267,73780539,2005-01-13,director,1,1,1,1,56,56,0,all male,5968,0388419,2004,Christmas with the Kranks,3
142427,Christmas with the Kranks,2004,27225,5.5,2.267,73780539,2005-01-13,writer,2,2,1,1,47.5,47.6725199979267,0,all male,5968,0388419,2004,Christmas with the Kranks,3
142561,Chronicle,2012,201101,6.35,2.264,64575175,2016-08-02,actsin,19,15,0.789473684210526,0.857621148234649,40.1052631578947,28.4834395557024,4,mixed,3037,1706593,2012,Chronicle,1
142561,Chronicle,2012,201101,6.35,2.264,64575175,2016-08-02,director,1,1,1,1,28,28,0,all male,3037,1706593,2012,Chronicle,1
142561,Chronicle,2012,201101,6.35,2.264,64575175,2016-08-02,writer,3,3,1,1,27.3333333333333,27,0,all male,3037,1706593,2012,Chronicle,1
143673,Ciao,2008,1762,6.75,2.586,48498,2009-03-29,actsin,11,7,0.636363636363636,0.492307859533721,43,37.1393265477126,4,mixed,883,0870089,2008,Ciao,0
143673,Ciao,2008,1762,6.75,2.586,48498,2009-03-29,director,1,1,1,1,33,33,0,all male,883,0870089,2008,Ciao,0
143673,Ciao,2008,1762,6.75,2.586,48498,2009-03-29,writer,2,2,1,1,35.5,35.5,0,all male,883,0870089,2008,Ciao,0
144198,Cinderella,2015,98779,6.68,2.4,201151353,2016-08-02,actsin,22,14,0.636363636363636,0.383535756814647,40.5,39.9800109090463,8,mixed,6152,1661199,2015,Cinderella,3
144198,Cinderella,2015,98779,6.68,2.4,201151353,2016-08-02,director,1,1,1,1,55,55,0,all male,6152,1661199,2015,Cinderella,3
144198,Cinderella,2015,98779,6.68,2.4,201151353,2016-08-02,writer,1,1,1,1,46,46,0,all male,6152,1661199,2015,Cinderella,3
144220,Cinderella Man,2005,146286,7.21,2.449,61649911,2016-08-02,actsin,44,37,0.840909090909091,0.75435816284851,38.4318181818182,37.8509403615497,7,mixed,2351,0352248,2005,Cinderella Man,2
144220,Cinderella Man,2005,146286,7.21,2.449,61649911,2016-08-02,director,1,1,1,1,51,51,0,all male,2351,0352248,2005,Cinderella Man,2
144220,Cinderella Man,2005,146286,7.21,2.449,61649911,2016-08-02,writer,1,1,1,1,43,43,0,all male,2351,0352248,2005,Cinderella Man,2
144800,Circle of Friends,1995,6996,6.15,2.197,23397365,2016-08-02,actsin,21,11,0.523809523809524,0.53772905974853,33.7619047619048,28.8394467274033,10,mixed,905,0112679,1995,Circle of Friends,3
144800,Circle of Friends,1995,6996,6.15,2.197,23397365,2016-08-02,director,1,1,1,1,52,52,0,all male,905,0112679,1995,Circle of Friends,3
144800,Circle of Friends,1995,6996,6.15,2.197,23397365,2016-08-02,writer,2,1,0.5,0.557506665975558,57,57.2300266639022,1,mixed,905,0112679,1995,Circle of Friends,3
145013,Circumstance,2011,6192,5.95,2.974,441404,2011-11-20,actsin,4,2,0.5,0.28410365341665,42.5,39.1668535834442,2,mixed,2718,1684628,2011,Circumstance,3
145601,City of Angels,1998,93199,6.55,2.479,78745923,2016-08-02,actsin,30,18,0.6,0.626671677510855,35.9666666666667,39.8383942386307,12,mixed,5369,0120632,1998,City of Angels,3
145601,City of Angels,1998,93199,6.55,2.479,78745923,2016-08-02,director,1,1,1,1,35,35,0,all male,5369,0120632,1998,City of Angels,3
145601,City of Angels,1998,93199,6.55,2.479,78745923,2016-08-02,writer,2,2,1,1,54.5,53,0,all male,5369,0120632,1998,City of Angels,3
145648,City of Ember,2008,52188,6.05,2.121,7873007,2009-01-15,actsin,21,15,0.714285714285714,0.936500856358905,45.4761904761905,50.6571233999476,6,mixed,1013,0970411,2008,City of Ember,3
145648,City of Ember,2008,52188,6.05,2.121,7873007,2009-01-15,director,1,1,1,1,32,32,0,all male,1013,0970411,2008,City of Ember,3
145648,City of Ember,2008,52188,6.05,2.121,7873007,2009-01-15,writer,1,0,0,0,52,52,1,all female,1013,0970411,2008,City of Ember,3
146396,Clash of the Titans,1981,32447,6.17,2.315,41092328,2016-08-02,actsin,17,8,0.470588235294118,0.43471087810941,52.9411764705882,54.5129613359405,9,mixed,744,0082186,1981,Clash of the Titans,3
146396,Clash of the Titans,1981,32447,6.17,2.315,41092328,2016-08-02,director,1,1,1,1,55,55,0,all male,744,0082186,1981,Clash of the Titans,3
146397,Clash of the Titans,2010,226526,5.72,2.206,163214888,2010-07-22,actsin,41,31,0.75609756097561,0.825209991962106,38.2926829268293,41.1240306531554,10,mixed,1772,0800320,2010,Clash of the Titans,3
146397,Clash of the Titans,2010,226526,5.72,2.206,163214888,2010-07-22,director,1,1,1,1,37,37,0,all male,1772,0800320,2010,Clash of the Titans,3
146397,Clash of the Titans,2010,226526,5.72,2.206,163214888,2010-07-22,writer,1,1,1,1,39,39,0,all male,1772,0800320,2010,Clash of the Titans,3
147050,Clerks,1994,179361,7.23,2.627,3151130,2016-08-02,actsin,33,26,0.787878787878788,0.793682511954036,26.3030303030303,25.1802654869498,7,mixed,488,0109445,1994,Clerks.,1
147050,Clerks,1994,179361,7.23,2.627,3151130,2016-08-02,director,1,1,1,1,24,24,0,all male,488,0109445,1994,Clerks.,1
147050,Clerks,1994,179361,7.23,2.627,3151130,2016-08-02,writer,1,1,1,1,24,24,0,all male,488,0109445,1994,Clerks.,1
147052,Clerks II,2006,113548,6.88,2.386,24138847,2006-09-24,actsin,33,25,0.757575757575758,0.903079702412638,30.6060606060606,32.94061036448,8,mixed,2941,0424345,2006,Clerks II,3
147052,Clerks II,2006,113548,6.88,2.386,24138847,2006-09-24,director,1,1,1,1,36,36,0,all male,2941,0424345,2006,Clerks II,3
147052,Clerks II,2006,113548,6.88,2.386,24138847,2006-09-24,writer,1,1,1,1,36,36,0,all male,2941,0424345,2006,Clerks II,3
147125,Click,2006,242187,6.05,2.121,137355633,2016-08-02,actsin,40,20,0.5,0.68796579198777,34.4,41.847445651694,20,mixed,5358,0389860,2006,Click,3
147125,Click,2006,242187,6.05,2.121,137355633,2016-08-02,director,1,1,1,1,40,40,0,all male,5358,0389860,2006,Click,3
147187,Cliffhanger,1993,94626,6.05,2.121,84049211,2016-08-02,actsin,22,19,0.863636363636364,0.824445923745264,40.2727272727273,39.9568247050741,3,mixed,3369,0106582,1993,Cliffhanger,1
147187,Cliffhanger,1993,94626,6.05,2.121,84049211,2016-08-02,director,1,1,1,1,34,34,0,all male,3369,0106582,1993,Cliffhanger,1
147187,Cliffhanger,1993,94626,6.05,2.121,84049211,2016-08-02,writer,1,1,1,1,47,47,0,all male,3369,0106582,1993,Cliffhanger,1
147463,Clockwatchers,1997,4021,6.17,2.315,444354,1998-08-23,actsin,19,10,0.526315789473684,0.263336284132338,38.4736842105263,32.1179956483267,9,mixed,1900,0118866,1997,Clockwatchers,3
147610,Close Encounters of the Third Kind,1977,136500,6.95,2.477,132088635,2016-08-02,actsin,37,33,0.891891891891892,0.722761562354346,43.6216216216216,36.4068247767413,4,mixed,3610,0075860,1977,Close Encounters of the Third Kind,1
147610,Close Encounters of the Third Kind,1977,136500,6.95,2.477,132088635,2016-08-02,director,1,1,1,1,31,31,0,all male,3610,0075860,1977,Close Encounters of the Third Kind,1
147610,Close Encounters of the Third Kind,1977,136500,6.95,2.477,132088635,2016-08-02,writer,2,2,1,1,35,35,0,all male,3610,0075860,1977,Close Encounters of the Third Kind,1
147753,Closed Circuit,2013,17017,5.86,2.029,5733310,2013-09-22,actsin,35,27,0.771428571428571,0.521640565455405,40.6857142857143,33.485601115169,8,mixed,4594,2218003,2013,Closed Circuit,2
147753,Closed Circuit,2013,17017,5.86,2.029,5733310,2013-09-22,writer,1,1,1,1,54,54,0,all male,4594,2218003,2013,Closed Circuit,2
147802,Closer,2004,166386,6.88,2.386,33987757,2005-02-13,actsin,10,7,0.7,0.595943998292011,40.2,37.7959008400674,3,mixed,2032,0376541,2004,Closer,3
147802,Closer,2004,166386,6.88,2.386,33987757,2005-02-13,director,1,1,1,1,73,73,0,all male,2032,0376541,2004,Closer,3
147802,Closer,2004,166386,6.88,2.386,33987757,2005-02-13,writer,2,2,1,1,40,40,0,all male,2032,0376541,2004,Closer,3
147855,Closet Land,1991,2108,7.05,2.637,259012,2016-08-02,actsin,2,1,0.5,0.5,39,39,1,mixed,1429,0101597,1991,Closet Land,0
148003,Cloud Atlas,2012,280280,6.86,2.492,27108272,2013-07-07,actsin,106,73,0.688679245283019,0.712157948629224,44.9245283018868,48.6865579234071,33,mixed,3593,1371111,2012,Cloud Atlas,3
148003,Cloud Atlas,2012,280280,6.86,2.492,27108272,2013-07-07,director,3,1,0.333333333333333,0.333333333333333,46.3333333333333,46.3333333333333,2,mixed,3593,1371111,2012,Cloud Atlas,3
148003,Cloud Atlas,2012,280280,6.86,2.492,27108272,2013-07-07,writer,4,2,0.5,0.557506665975558,45.5,44.7699733360978,2,mixed,3593,1371111,2012,Cloud Atlas,3
148078,Clouds of Sils Maria,2014,16567,6.35,2.264,1811138,2015-06-28,actsin,15,8,0.533333333333333,0.328868375765802,41.2,38.0193822882487,7,mixed,5927,2452254,2014,Clouds of Sils Maria,3
148078,Clouds of Sils Maria,2014,16567,6.35,2.264,1811138,2015-06-28,director,1,1,1,1,59,59,0,all male,5927,2452254,2014,Clouds of Sils Maria,3
148078,Clouds of Sils Maria,2014,16567,6.35,2.264,1811138,2015-06-28,writer,1,1,1,1,59,59,0,all male,5927,2452254,2014,Clouds of Sils Maria,3
148094,Cloudy with a Chance of Meatballs,2009,148629,6.41,2.167,124870275,2016-08-02,actsin,28,20,0.714285714285714,0.803052561683845,39.5714285714286,41.0458181898196,8,mixed,534,0844471,2009,Cloudy with a Chance of Meatballs,1
148094,Cloudy with a Chance of Meatballs,2009,148629,6.41,2.167,124870275,2016-08-02,director,2,2,1,1,34,34,0,all male,534,0844471,2009,Cloudy with a Chance of Meatballs,1
148094,Cloudy with a Chance of Meatballs,2009,148629,6.41,2.167,124870275,2016-08-02,writer,2,2,1,1,34,34,0,all male,534,0844471,2009,Cloudy with a Chance of Meatballs,1
148095,Cloudy with a Chance of Meatballs 2,2013,62288,6.05,2.121,119793567,2016-08-02,actsin,23,18,0.782608695652174,0.780928216963532,42.9565217391304,43.7502488804263,5,mixed,5110,1985966,2013,Cloudy with a Chance of Meatballs 2,3
148095,Cloudy with a Chance of Meatballs 2,2013,62288,6.05,2.121,119793567,2016-08-02,writer,4,4,1,1,37,38,0,all male,5110,1985966,2013,Cloudy with a Chance of Meatballs 2,3
148121,Cloverfield,2008,287871,6.88,2.386,80048433,2008-04-10,actsin,30,23,0.766666666666667,0.493367047426739,30.7333333333333,27.1466569453357,7,mixed,889,1060277,2008,Cloverfield,3
148121,Cloverfield,2008,287871,6.88,2.386,80048433,2008-04-10,director,1,1,1,1,42,42,0,all male,889,1060277,2008,Cloverfield,3
148121,Cloverfield,2008,287871,6.88,2.386,80048433,2008-04-10,writer,1,1,1,1,33,33,0,all male,889,1060277,2008,Cloverfield,3
148400,Clue,1985,56379,6.88,2.386,14643997,2016-08-02,actsin,15,9,0.6,0.522134883870639,40.4,43.2723207138401,6,mixed,1408,0088930,1985,Clue,3
148400,Clue,1985,56379,6.88,2.386,14643997,2016-08-02,director,1,1,1,1,42,42,0,all male,1408,0088930,1985,Clue,3
148400,Clue,1985,56379,6.88,2.386,14643997,2016-08-02,writer,3,3,1,1,39.6666666666667,38.0974533383721,0,all male,1408,0088930,1985,Clue,3
148408,Clueless,1995,119677,6.55,2.479,56631572,2016-08-02,actsin,28,19,0.678571428571429,0.375906365581391,31.8571428571429,25.2885593680688,9,mixed,749,0112697,1995,Clueless,3
148408,Clueless,1995,119677,6.55,2.479,56631572,2016-08-02,director,1,0,0,0,43,43,1,all female,749,0112697,1995,Clueless,3
148408,Clueless,1995,119677,6.55,2.479,56631572,2016-08-02,writer,1,0,0,0,43,43,1,all female,749,0112697,1995,Clueless,3
148580,Coach Carter,2005,90903,6.88,2.293,67253092,2005-05-01,actsin,59,36,0.610169491525424,0.890954977038561,31.6440677966102,32.8248187269733,23,mixed,2575,0393162,2005,Coach Carter,3
148580,Coach Carter,2005,90903,6.88,2.293,67253092,2005-05-01,director,1,1,1,1,52,52,0,all male,2575,0393162,2005,Coach Carter,3
148580,Coach Carter,2005,90903,6.88,2.293,67253092,2005-05-01,writer,1,1,1,1,39,39,0,all male,2575,0393162,2005,Coach Carter,3
148650,Coal Miner's Daughter,1980,12796,6.88,2.386,67182787,2016-08-02,actsin,22,16,0.727272727272727,0.61124719155784,43.9545454545455,33.9540948911823,6,mixed,5681,0080549,1980,Coal Miner's Daughter,3
148650,Coal Miner's Daughter,1980,12796,6.88,2.386,67182787,2016-08-02,director,1,1,1,1,39,39,0,all male,5681,0080549,1980,Coal Miner's Daughter,3
148650,Coal Miner's Daughter,1980,12796,6.88,2.386,67182787,2016-08-02,writer,1,0,0,0,48,48,1,all female,5681,0080549,1980,Coal Miner's Daughter,3
149017,Coco avant Chanel,2009,31445,6.23,2.109,6109075,2010-02-07,actsin,7,4,0.571428571428571,0.461712062029339,40.1428571428571,38.215114294592,3,mixed,1821,1035736,2009,Coco avant Chanel,3
149017,Coco avant Chanel,2009,31445,6.23,2.109,6109075,2010-02-07,director,1,0,0,0,50,50,1,all female,1821,1035736,2009,Coco avant Chanel,3
149017,Coco avant Chanel,2009,31445,6.23,2.109,6109075,2010-02-07,writer,2,0,0,0,69.5,69.5,2,all female,1821,1035736,2009,Coco avant Chanel,3
149019,Coco Chanel & Igor Stravinsky,2009,4942,6.05,2.121,1724882,2010-10-17,actsin,12,8,0.666666666666667,0.421841916925344,41.25,36.938064609326,4,mixed,1634,1023441,2009,Coco Chanel & Igor Stravinsky,2
149019,Coco Chanel & Igor Stravinsky,2009,4942,6.05,2.121,1724882,2010-10-17,director,1,1,1,1,45,45,0,all male,1634,1023441,2009,Coco Chanel & Igor Stravinsky,2
149019,Coco Chanel & Igor Stravinsky,2009,4942,6.05,2.121,1724882,2010-10-17,writer,1,1,1,1,45,45,0,all male,1634,1023441,2009,Coco Chanel & Igor Stravinsky,2
149501,Coffee and Cigarettes,2003,45717,6.59,2.289,1971135,2004-07-18,actsin,23,19,0.826086956521739,0.855179274634329,46.695652173913,46.8348256273065,4,mixed,4302,0379217,2003,Coffee and Cigarettes,3
149501,Coffee and Cigarettes,2003,45717,6.59,2.289,1971135,2004-07-18,director,1,1,1,1,50,50,0,all male,4302,0379217,2003,Coffee and Cigarettes,3
149501,Coffee and Cigarettes,2003,45717,6.59,2.289,1971135,2004-07-18,writer,1,1,1,1,50,50,0,all male,4302,0379217,2003,Coffee and Cigarettes,3
149722,Coherence,2013,50015,6.59,2.289,68877,2014-07-20,actsin,4,2,0.5,0.504752824037105,41.25,38.7979219492951,2,mixed,6686,2866360,2013,Coherence,3
150093,Cold Mountain,2003,117160,6.59,2.289,95636509,2016-08-02,actsin,35,24,0.685714285714286,0.512293521224192,38.5142857142857,39.7991133175478,11,mixed,1458,0159365,2003,Cold Mountain,3
150093,Cold Mountain,2003,117160,6.59,2.289,95636509,2016-08-02,director,1,1,1,1,49,49,0,all male,1458,0159365,2003,Cold Mountain,3
150093,Cold Mountain,2003,117160,6.59,2.289,95636509,2016-08-02,writer,2,2,1,1,51,51.2300266639022,0,all male,1458,0159365,2003,Cold Mountain,3
150411,Collateral,2004,289963,6.77,2.315,101005703,2016-08-02,actsin,40,35,0.875,0.772477555221809,38.65,40.9781507749656,5,mixed,2544,0369339,2004,Collateral,1
150411,Collateral,2004,289963,6.77,2.315,101005703,2016-08-02,director,1,1,1,1,61,61,0,all male,2544,0369339,2004,Collateral,1
150740,Colombiana,2011,75319,6.05,2.121,36665854,2016-08-02,actsin,27,22,0.814814814814815,0.600009741125287,40.4814814814815,37.9285429955193,5,mixed,3702,1657507,2011,Colombiana,1
150740,Colombiana,2011,75319,6.05,2.121,36665854,2016-08-02,director,1,1,1,1,46,46,0,all male,3702,1657507,2011,Colombiana,1
150740,Colombiana,2011,75319,6.05,2.121,36665854,2016-08-02,writer,1,1,1,1,52,52,0,all male,3702,1657507,2011,Colombiana,1
150951,Color of Night,1994,18675,5.45,2.156,19726050,2016-08-02,actsin,15,10,0.666666666666667,0.686511778908334,43.2666666666667,39.1421458002006,5,mixed,5078,0109456,1994,Color of Night,3
150951,Color of Night,1994,18675,5.45,2.156,19726050,2016-08-02,director,1,1,1,1,65,65,0,all male,5078,0109456,1994,Color of Night,3
